movie_id,title,overview,subject,keywords,cast,crew,recom
1909,Don Juan DeMarco,"John Arnold DeMarco is a man who believes he is Don Juan, the greatest lover in the world. Clad in a cape and mask, DeMarco undergoes psychiatric treatment with Dr. Jack Mickler to cure him of his apparent delusion. But the psychiatric sessions have an unexpected effect on the psychiatric staff and, most profoundly, Dr Mickler, who rekindles the romance in his complacent marriage.",Romance Drama Comedy,sexaddiction love mentalinstitution patient psychiatrist donjuan,JohnnyDepp MarlonBrando FayeDunaway,JeremyLeven,"[1909, 23330, 40880, 222649, 9388, 9313, 102651, 14161, 16158, 9342, 9833, 22617, 13491, 1245, 134371, 9549, 5178, 39513, 425, 14283, 49953, 7347, 9459, 2211, 62177, 10159, 18840, 2054, 152747, 435, 9746, 2133, 9042, 10625, 6217, 335778, 9598, 497, 12429, 9045, 42109, 9839, 196, 2009, 9092, 28005, 11370, 957, 11382, 16608]"
1911,The 13th Warrior,"In AD 922, Arab courtier, Ahmad Ibn Fadlan accompanies a party of Vikings to the barbaric North to combat a terror that slaughters Vikings and devours their flesh.",Adventure Fantasy Action,witch cave arabian scandinavia bagdad viking iraq war mission,AntonioBanderas VladimirKulich DennisStorhu00f8i,JohnMcTiernan,"[1911, 26390, 591, 783, 2493, 84175, 756, 49948, 112937, 14425, 704, 6968, 113947, 27380, 18570, 387, 947, 89708, 7735, 2266, 540, 11313, 211086, 40862, 18892, 97630, 252, 75674, 27586, 253306, 8885, 35, 813, 12289, 15875, 13497, 12484, 129139, 225235, 16614, 66607, 597, 9473, 9555, 2395, 43434, 12079, 277216, 8854, 5072]"
1913,The Sea Inside,"The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",Drama,brotherbrotherrelationship paraplegic intensivecare ladykiller wheelchair dyinganddeath biography galicia bathingaccident freedom romance lawyer sailor euthanasia dignity,JavierBardem Belu00e9nRueda LolaDueu00f1as,AlejandroAmenu00e1bar,"[1913, 28005, 9045, 9746, 152742, 9683, 9548, 9449, 10314, 13950, 10615, 435, 49517, 9459, 22947, 8848, 10135, 11362, 266857, 15927, 71157, 7548, 5723, 199933, 12498, 24226, 10592, 21461, 326284, 8293, 11658, 9381, 978, 162903, 84204, 50538, 5178, 42345, 613, 14317, 222649, 27569, 35073, 762, 292481, 8053, 13491, 44896, 10956, 45958]"
1921,Sweet November,"Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.",Drama Romance,workaholic dogsitter,KeanuReeves CharlizeTheron JasonIsaacs,PatO'Connor,"[1921, 11460, 204082, 16651, 13950, 6071, 5994, 453, 227783, 17622, 20653, 16619, 8981, 150540, 77877, 98, 39053, 125052, 12155, 12429, 64328, 11130, 43653, 22617, 361505, 807, 10307, 23570, 13501, 44826, 74536, 11780, 1402, 9697, 8337, 9279, 1642, 22787, 109091, 25312, 152747, 188207, 61038, 16643, 13064, 29514, 5178, 3175, 250902, 291870]"
1924,Superman,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane − who's in love with Superman. Clark must summon his superhero alter ego when the nefarious Lex Luthor launches a plan to take over the world.",Action Adventure Fantasy ScienceFiction,savingtheworld journalist dccomics crimefighter nuclearmissile galaxy superhero basedoncomicbook criminal sabotage northpole midwest kryptonite superpowers superhumanstrength aftercreditsstinger savetheday,ChristopherReeve MarlonBrando MargotKidder,RichardDonner,"[1924, 10935, 10658, 4806, 49051, 796, 863, 14353, 978, 11658, 73511, 152, 861, 330, 72976, 172, 603, 157336, 11411, 10138, 9036, 8850, 10592, 20352, 9531, 10195, 50538, 664, 17622, 18191, 102899, 69640, 222649, 660, 9481, 174, 11283, 54518, 58, 947, 61752, 592, 22617, 6978, 676, 497, 8914, 1452, 9802, 152747]"
1927,Hulk,"Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.",Drama Action ScienceFiction,california sanfrancisco monster general gun dna mutation psychology berkeley transformation frog president marvelcomic superhero goldengatebridge doctor fear scientist dog desert anger mirror phone military cell hulk superhumanstrength repressedmemory repression,EricBana JenniferConnelly SamElliott,AngLee,"[1927, 1368, 331190, 1924, 244403, 664, 9615, 503, 1726, 881, 672, 330, 33468, 10773, 8859, 17187, 172, 2022, 39513, 415, 576, 10632, 755, 8363, 10935, 794, 192134, 687, 8961, 59859, 156022, 24748, 453, 10200, 838, 562, 26320, 752, 2898, 11975, 5876, 16991, 1995, 43933, 28, 27205, 5038, 105, 66025, 12612]"
1930,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",Action Adventure Fantasy,lossoffather vigilante serum marvelcomic scientificexperiment spiderbite maskedvigilante reboot superpowers geneticengineering socialoutcast duringcreditsstinger,AndrewGarfield EmmaStone RhysIfans,MarcWebb,"[1930, 98, 24226, 11042, 16441, 53862, 32740, 13223, 215918, 8676, 7345, 9434, 10615, 102382, 202575, 19615, 231576, 105, 286217, 36557, 1579, 50725, 10592, 37233, 115872, 27936, 13950, 134374, 73532, 152747, 49017, 5176, 15028, 16538, 361505, 29996, 4174, 10416, 9574, 1590, 28353, 9440, 254473, 44826, 1402, 28121, 244114, 227707, 11253, 9422]"
1931,Stomp the Yard,"After the death of his younger brother, a troubled 19-year-old street dancer from Los Angeles is able to bypass juvenile hall by enrolling in the historically black, Truth University in Atlanta, Georgia. But his efforts to get an education and woo the girl he likes are sidelined when he is courted by the top two campus fraternities, both of which want and need his fierce street-style dance moves to win the highly coveted national step show competition.",Drama Music,loveatfirstsight lossofbrother breakdance daughter,ColumbusShort MeaganGood Ne-Yo,SylvainWhite,"[1931, 9045, 49953, 115872, 10545, 48171, 13950, 70160, 4688, 278, 38665, 225235, 9448, 3472, 244114, 41216, 11620, 9072, 8848, 9273, 24226, 928, 27569, 39895, 10844, 39269, 27936, 37165, 33157, 25248, 77866, 319069, 54518, 9920, 11831, 12246, 242582, 202575, 57825, 20468, 1656, 13908, 48231, 37206, 68924, 98, 42345, 1088, 9361, 11535]"
1933,The Others,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",Horror Drama Mystery Thriller,nanny hauntedhouse channelislands parallelworld photosensitivity spiritism,NicoleKidman ChristopherEccleston AlakinaMann,AlejandroAmenu00e1bar,"[1933, 29514, 60400, 22617, 8265, 11460, 40862, 8359, 8357, 11980, 250902, 13362, 48289, 152742, 920, 59981, 6520, 62677, 44857, 98, 17113, 9610, 1880, 24977, 19344, 43959, 36549, 329540, 37903, 56292, 157544, 9388, 78814, 11412, 30943, 8536, 16619, 40658, 642, 18320, 62177, 59108, 10533, 20737, 12429, 22972, 39183, 6623, 50601, 190847]"
1934,Shakespeare in Love,"Young Shakespeare is forced to stage his latest comedy, ""Romeo and Ethel, the Pirate's Daughter,"" before it's even written. When a lovely noblewoman auditions for a role, they fall into forbidden love -- and his play finds a new life (and title). As their relationship progresses, Shakespeare's comedy soon transforms into tragedy.",Romance History,shakespeare loveofone'slife oscaraward theatreplay theatregroup writer'sblock theatremilieu author speculative falsehistory,JosephFiennes GwynethPaltrow GeoffreyRush,JohnMadden,"[1934, 7345, 1903, 114, 240832, 76494, 11499, 56930, 10563, 127493, 9992, 38073, 1381, 9440, 89857, 10366, 786, 559, 44115, 1246, 13053, 37724, 9806, 921, 157, 24055, 431, 39141, 44564, 314, 1590, 22488, 10632, 11283, 45138, 73532, 508, 5876, 673, 11452, 12257, 746, 10673, 594, 214, 28, 19265, 52015, 957, 15045]"
1946,eXistenZ,A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.,Action Thriller ScienceFiction Horror,videogame hacker bodyguard popstar virtualreality dystopia virtualfight,JenniferJasonLeigh JudeLaw IanHolm,DavidCronenberg,"[1946, 348, 10656, 9531, 592, 844, 18501, 3682, 9266, 134597, 11687, 131634, 11026, 861, 9271, 1989, 2756, 10353, 14709, 11702, 157544, 131631, 1103, 98566, 75861, 796, 9348, 8814, 17047, 96721, 174311, 14043, 27191, 8850, 9800, 316727, 603, 1900, 855, 869, 72710, 152532, 48463, 19995, 2114, 9383, 10016, 605, 377, 15624]"
1947,An Unfinished Life,"Stoic and heartbroken, Einar Gilkyson quietly lives in the rugged Wyoming ranchlands alongside his only trusted friend, Mitch Bradley. Then, suddenly, the woman he blames for the death of his only son arrives at his door broke, desperate, and with a granddaughter he's never known. But even as buried anger and accusations resurface, the way is opened for unexpected connection, adventure, and forgiveness.",Drama,lossofson sheriff wyoming grandfathergranddaughterrelationship violenceagainstwomen,RobertRedford JenniferLopez MorganFreeman,LasseHallstru00f6m,"[1947, 16112, 9671, 18320, 152747, 24973, 45269, 8095, 9493, 9290, 642, 1957, 11370, 134597, 324322, 59917, 17708, 8818, 8619, 112456, 329, 40862, 1123, 2453, 377, 595, 423, 9275, 34723, 121676, 33468, 244267, 58574, 82690, 132316, 9012, 9555, 201132, 83686, 16608, 39513, 576, 252360, 42109, 11499, 54580, 25208, 310, 61791, 14014]"
1948,Crank,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,Action Thriller Crime,poison helicopter assassin nudity hitman adrenalin fistfight swimmingpool revenge shootout motorcycle drug cellphone carchase thoughguy pharmacy defibrillation hospitalgown emergencyroom aftercreditsstinger sweatshop run epinephrine,JasonStatham AmySmart JosePabloCantillo,BrianTaylor MarkNeveldine,"[1948, 113947, 11313, 166624, 15092, 40185, 19, 540, 356483, 15800, 11011, 12, 35, 26390, 30596, 10425, 14811, 119458, 2266, 10314, 13403, 7735, 147767, 66607, 4553, 364083, 3062, 756, 68818, 26022, 15875, 74643, 296099, 33196, 27686, 16614, 63006, 38810, 29697, 16523, 84188, 8195, 64973, 6020, 75674, 55306, 253450, 115210, 43867, 31163]"
1949,Zodiac,"The true story of the investigation of 'The Zodiac Killer', a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for four men as their lives and careers are built and destroyed by the endless trail of clues.",Crime Drama Mystery Thriller,california sanfrancisco killing journalist newspaper massmurder plannedmurder embassy victim threattodeath victimofmurder code police murder serialkiller reporter,JakeGyllenhaal RobertDowneyJr. MarkRuffalo,DavidFincher,"[1949, 209451, 9387, 122917, 14631, 12096, 1880, 8090, 39269, 8967, 68726, 31908, 10707, 11863, 9837, 9833, 254470, 8293, 39895, 9702, 120467, 8619, 342, 9361, 155, 411, 13682, 9092, 1649, 24428, 277519, 33511, 12201, 205775, 10514, 48382, 49517, 54518, 253412, 3635, 16651, 14635, 53182, 69848, 4513, 15067, 10844, 297100, 5175, 10397]"
1950,Lucky You,A professional poker player whose astounding luck at the table fails to translate into his lonesome love life attempts to win the World Series of Poker while simultaneously earning the affections of a beautiful Las Vegas singer.,Drama Romance,poker sport lasvegas,EricBana DrewBarrymore RobertDuvall,CurtisHanson,"[1950, 68924, 26602, 12184, 9291, 8656, 78698, 39895, 15394, 11229, 2669, 6478, 45226, 21355, 335244, 70160, 2289, 17707, 335778, 1850, 46705, 12096, 22074, 9877, 25388, 39269, 1894, 48231, 15005, 10545, 11217, 616, 1809, 1931, 11888, 41730, 24663, 12193, 13908, 21765, 59108, 1792, 10478, 72197, 23049, 11843, 10655, 10477, 39541, 9292]"
1951,Manderlay,"In 1933, after leaving Dogville, Grace Margaret Mulligan sees a slave being punished at a cotton farm called Manderlay. Officially slavery is illegal and Grace stands up against the owners of the farm. She stays with some gangsters in Manderlay and tries to influence the situation. But when harvest time comes Grace sees the social and economic reality of Manderlay.",Drama,southernusa slavery duringcreditsstinger,BryceDallasHoward IsaachDeBankolu00e9 DannyGlover,LarsvonTrier,"[1951, 9619, 10514, 28005, 9718, 40658, 11199, 44639, 62204, 51540, 62177, 8413, 291081, 16158, 215211, 76649, 11516, 9388, 19457, 613, 135595, 8053, 8914, 12403, 1995, 46332, 48463, 3175, 101173, 11499, 15976, 1885, 1696, 10786, 824, 2292, 17113, 10533, 4551, 41513, 11342, 350, 158011, 61752, 801, 13001, 157336, 42151, 78814, 497]"
1954,The Butterfly Effect,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",ScienceFiction Thriller,amnesia chaostheory blackout timetravel flashback,AshtonKutcher MeloraWalters AmySmart,EricBress J.MackyeGruber,"[1954, 848, 48035, 37232, 117, 256040, 87502, 453, 2280, 296099, 113947, 318850, 7913, 12079, 152742, 38810, 318040, 136797, 31163, 2501, 13435, 2755, 754, 63006, 156022, 1878, 13688, 9003, 593, 9988, 83686, 2110, 244267, 7735, 387, 125263, 13198, 128, 2395, 121676, 41508, 9610, 11658, 13497, 264660, 66025, 8854, 39513, 84188, 13889]"
1955,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",Drama History,exploitation biography hospital curiosity sideshow disfigurement physicaldeformity freak 19thcentury dignity,AnthonyHopkins JohnHurt AnneBancroft,DavidLynch,"[1955, 11162, 242582, 335778, 228150, 8699, 68734, 20156, 8293, 20533, 48171, 10822, 5178, 440, 762, 63020, 43090, 86829, 11620, 1894, 10844, 22488, 26466, 39269, 14271, 539, 9045, 97430, 1891, 35073, 11323, 10586, 10564, 454, 616, 2447, 613, 38117, 9946, 9388, 49953, 11973, 1245, 42345, 321741, 288980, 7347, 114150, 72113, 83770]"
1956,Gerry,Two friends named Gerry become lost in the desert after taking a wrong turn. Their attempts to find their way home only lead them into further trouble.,Mystery Drama Adventure,desperation highway wilderness gettinglost friendship murder bestfriend desert verylittledialogue tarkovskyesque friend,CaseyAffleck MattDamon,GusVanSant,"[1956, 59968, 138843, 10762, 72213, 24663, 8359, 6519, 19899, 522, 22954, 39939, 1792, 1770, 308529, 109424, 63020, 238603, 840, 12612, 9689, 9631, 273248, 82703, 60304, 288980, 22907, 120, 217, 11687, 13183, 107985, 22972, 12704, 43933, 65, 68735, 6016, 259693, 26618, 11362, 86829, 121, 4233, 310569, 16866, 2176, 817, 22894, 59108]"
1957,Enough,"Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family.",Drama Thriller,waitress wifehusbandrelationship violenthusband self-defense violenceagainstwomen suspense marryrich abusivehusband,JenniferLopez BillyCampbell JulietteLewis,MichaelApted,"[1957, 377, 11632, 15122, 347764, 1947, 124606, 9671, 36549, 75531, 9290, 16112, 455, 11362, 2008, 4550, 34723, 18320, 69640, 135595, 59917, 24973, 595, 62677, 29514, 40862, 568, 9444, 50601, 13751, 9493, 50037, 250124, 18701, 8265, 24961, 588, 8095, 84175, 47692, 78814, 9042, 9718, 42109, 1792, 287815, 80278, 101267, 8619, 60400]"
