movie_id,title,overview,subject,keywords,cast,crew,recom
1579,Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",Action Adventure Drama Thriller,lossoffamily solareclipse slavery jaguar village mayacivilization forest tribe humansacrifice centralamerica maya ancientcivilization yucatecmayalanguage,RudyYoungblood RaoulMaxTrujillo GerardoTaracena,MelGibson,"[1579, 27936, 318040, 13950, 202575, 152742, 37232, 222649, 10339, 12602, 10314, 9900, 24424, 152747, 11090, 1590, 13516, 5178, 40794, 326284, 46738, 54580, 54897, 62255, 1523, 20083, 10416, 8435, 613, 41508, 207769, 13994, 19405, 60400, 389425, 2755, 23963, 25248, 9408, 89857, 658, 19615, 4108, 12838, 16642, 12555, 652, 1578, 20406, 43090]"
1581,The Holiday,"Two women, one (Cameron Diaz) from America and one (Kate Winslet) from Britain, swap homes at Christmastime after bad breakups with their boyfriends. Each woman finds romance with a local man (Jude Law, Jack Black) but realizes that the imminent return home may end the relationship.",Comedy Romance,holiday londonengland filmmaking christmasparty countryhouse roomexchange surrey romanticcomedy losangeles multiplestorylines womandirector christmas,CameronDiaz KateWinslet JudeLaw,NancyMeyers,"[1581, 10934, 10135, 597, 9459, 6020, 33196, 13363, 63020, 14811, 21461, 19, 46435, 5822, 747, 23759, 10800, 63006, 20009, 94329, 34043, 10664, 16911, 35, 15927, 8293, 2133, 613, 1378, 62177, 319069, 44639, 9341, 15037, 13342, 38810, 92182, 50620, 27759, 454, 62, 74643, 8077, 8848, 5723, 9825, 11543, 13007, 8913, 11516]"
1584,School of Rock,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fourth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",Comedy Music,rockandroll rock highschool musicband,JackBlack JoanCusack MikeWhite,RichardLinklater,"[1584, 19405, 1248, 76349, 2013, 15394, 1880, 13950, 12142, 227707, 746, 9448, 120, 115872, 43090, 6478, 22488, 196, 39895, 342, 2669, 10285, 14778, 11499, 48171, 23398, 308529, 72710, 39269, 1494, 201, 9388, 26022, 11186, 5178, 17187, 10844, 288980, 47933, 98, 202575, 27759, 222649, 54518, 9825, 17134, 209403, 11979, 272693, 318040]"
1585,It's a Wonderful Life,"George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money, hides it from Billy, and George's troubles begin.",Drama Family Fantasy,holiday angel basedonnovel bank suicideattempt smalltown christmastree greatdepression christmaseve feel-goodending guardianangel christmas,JamesStewart DonnaReed LionelBarrymore,FrankCapra,"[1585, 68726, 244114, 8848, 2454, 25, 9336, 98, 10514, 54518, 9334, 10288, 10416, 254473, 325140, 950, 1931, 8293, 49953, 11253, 19405, 2841, 57165, 11499, 10226, 22488, 10929, 70160, 27029, 616, 5176, 9072, 24055, 10586, 613, 1430, 10135, 14623, 2013, 196, 77931, 274, 38665, 72710, 1895, 17043, 10191, 10822, 5178, 1246]"
1586,Secret Window,"Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity.",Thriller Mystery,alcohol adultery detective mississippi jealousy isolation paranoia motel window nightmare letter ax notebook police murder mystery arson writer divorce,JohnnyDepp JohnTurturro TimothyHutton,DavidKoepp,"[1586, 77, 8944, 76203, 18191, 8271, 73532, 105, 85350, 6947, 76025, 2122, 36584, 49517, 101173, 2898, 27205, 1636, 89857, 20352, 9304, 49020, 158150, 10744, 1090, 10202, 152747, 252, 172, 813, 276907, 244267, 1624, 14425, 11702, 134374, 332, 8963, 36955, 9342, 49951, 2026, 1819, 8007, 44147, 772, 4929, 204082, 10632, 12555]"
1587,What's Eating Gilbert Grape,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",Romance Drama,brotherbrotherrelationship mentallydisabled iowa widow dysfunctionalfamily independentfilm,JohnnyDepp LeonardoDiCaprio JulietteLewis,LasseHallstru00f6m,"[1587, 44147, 16112, 1947, 8944, 256591, 10202, 19615, 244267, 46705, 41823, 11836, 84329, 674, 44826, 215918, 36584, 17979, 44490, 105, 13768, 16608, 23685, 818, 5966, 17187, 11362, 26618, 1368, 44835, 14112, 9689, 226, 47816, 27205, 140300, 1957, 242, 13223, 9613, 59917, 8849, 11353, 10074, 37799, 8968, 256961, 38717, 14014, 30128]"
1588,Bring It On,"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",Comedy,cheerleader sport highschool teenagegirl cheerleading cheeringcrowd duringcreditsstinger,KirstenDunst JesseBradford ElizaDushku,PeytonReed,"[1588, 9746, 9042, 9671, 11866, 10483, 12, 13491, 11516, 7735, 15927, 6106, 613, 9459, 117, 8914, 97630, 6217, 50135, 13600, 20352, 323271, 68812, 1427, 12289, 84188, 26963, 152742, 86304, 71157, 42109, 60400, 48340, 10985, 11412, 50620, 10533, 11109, 15122, 208763, 1690, 74534, 68818, 9449, 326284, 27380, 68726, 9443, 62204, 29461]"
1590,Copying Beethoven,"A fictionalised exploration of Beethoven's life in his final days working on his Ninth Symphony. It is 1824. Beethoven is racing to finish his new symphony. However, it has been years since his last success and he is plagued by deafness, loneliness and personal trauma. A copyist is urgently needed to help the composer. A fictional character is introduced in the form of a young conservatory student and aspiring composer named Anna Holtz. The mercurial Beethoven is skeptical that a woman might become involved in his masterpiece but slowly comes to trust in Anna's assistance and in the end becomes quite fond of her. By the time the piece is performed, her presence in his life is an absolute necessity. Her deep understanding of his work is such that she even corrects mistakes he has made, while her passionate personality opens a door into his private world.",Drama,beethoven womandirector,EdHarris DianeKruger MatthewGoode,AgnieszkaHolland,"[1590, 9388, 613, 11499, 13950, 10564, 13223, 39141, 19405, 27022, 326284, 202575, 76349, 62255, 37233, 37532, 1579, 12602, 54580, 746, 25248, 204082, 251, 27936, 152747, 36584, 54518, 13053, 33468, 98, 12142, 4553, 152742, 250546, 50037, 5178, 11632, 310, 29262, 332, 13516, 9003, 11253, 43090, 29514, 40794, 12429, 248, 24748, 13785]"
1591,Nowhere in Africa,"A Jewish woman named Jettel Redlich flees Nazi Germany with her daughter Regina, to join her husband, Walter, on a farm in Kenya. At first, Jettel refuses to adjust to her new circumstances, bringing with her a set of china dishes and an evening gown. While Regina adapts readily to this new world, forming a strong bond with her father's cook, an African named Owuor.",Drama,lossoffamily emigration worldwarii jew nationalsocialism kenia onlychild farm marriagecrisis capture womandirector emigrant,JulianeKu00f6hler MerabNinidze SidedeOnyulo,CarolineLink,"[1591, 20360, 39851, 10327, 39806, 4032, 11023, 16052, 9889, 84175, 1088, 88036, 14758, 43546, 74777, 44634, 312791, 2056, 168705, 268171, 18892, 26665, 10991, 47607, 597, 209263, 30596, 9552, 338, 16642, 22538, 43959, 65057, 7735, 10802, 1417, 2266, 10314, 9715, 8545, 75638, 253450, 783, 60400, 113947, 27936, 8265, 1491, 59457, 82690]"
1593,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.",Action Adventure Comedy Family Fantasy,museum skeleton nightshift chaos genghiskhan mayacivilization naturalhistory theodoreroosevelt dinosaur basedonchildren'sbook magicalobject securityguard duringcreditsstinger inanimateobjectscomingtolife,BenStiller JakeCherry CarlaGugino,ShawnLevy,"[1593, 18360, 38665, 27759, 10748, 10664, 9045, 68726, 48171, 11253, 18892, 8293, 174, 70160, 8848, 11535, 8386, 9570, 1165, 10135, 9357, 181533, 11543, 85, 31117, 196, 152747, 14292, 20455, 5723, 13342, 811, 9448, 23963, 9644, 9099, 35169, 10314, 10375, 83770, 6968, 40862, 27029, 62177, 22488, 78698, 11495, 121, 708, 613]"
1597,Meet the Parents,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",Comedy Romance,cia airport cat jew orderly airplane father-in-law epistaxis daughter lostbaggage urn pavilion volleyball hospital wedding,BenStiller RobertDeNiro TeriPolo,JayRoach,"[1597, 20337, 12079, 2493, 113947, 40862, 48035, 121676, 84175, 152747, 112937, 2018, 5072, 31175, 31163, 783, 89708, 54580, 33468, 591, 10339, 26390, 9942, 756, 18892, 129139, 43839, 12838, 10448, 55616, 277216, 1911, 13516, 37232, 225235, 17139, 6968, 13950, 10950, 704, 63006, 435, 23963, 296099, 3080, 27936, 33155, 156022, 10314, 38810]"
1598,Cape Fear,"Sam Bowden is a small-town corporate attorney. Max Cady is a tattooed, cigar-smoking, bible-quoting, psychotic rapist. What do they have in common? Fourteen years ago, Sam was a public defender assigned to Max Cady's rape trial, and he made a serious error: he hid a document from his illiterate client that could have gotten him acquitted. Now, the cagey, bibliophile Cady has been released, and he intends to teach Sam Bowden and his family a thing or two about loss.",Crime Thriller,prison childabuse rape smalltown daughter police revenge lawyer cigarsmoking fear dog rapist,RobertDeNiro NickNolte JessicaLange,MartinScorsese,"[1598, 28005, 8053, 11386, 51540, 8007, 497, 20352, 8914, 1621, 15092, 24034, 9746, 9619, 152742, 978, 3093, 89857, 617, 20468, 332, 18869, 863, 20360, 9737, 100, 12, 19457, 18191, 1125, 86304, 97020, 55180, 9718, 82507, 11109, 16161, 378200, 248402, 62177, 2253, 2567, 117, 10377, 44639, 17113, 10591, 72358, 82700, 10748]"
1599,I Heart Huckabees,"A husband-and-wife team play detective, but not in the traditional sense. Instead, the happy duo helps others solve their existential issues, the kind that keep you up at night, wondering what it all means.",Comedy Romance,sex detective jealousy humor protest wife celebrity rivalry independentfilm religion universe anger nature husband existentialism enviroment issues,JasonSchwartzman DustinHoffman LilyTomlin,DavidO.Russell,"[1599, 15017, 46829, 9502, 6639, 454, 294550, 10353, 328425, 14351, 10656, 10956, 13260, 9266, 49010, 94329, 21301, 59678, 100275, 13972, 272, 533, 1245, 1495, 25388, 120467, 9531, 25983, 277216, 27686, 2118, 29461, 8810, 10533, 11690, 39183, 1725, 3482, 9766, 60400, 46849, 44113, 22, 38757, 15189, 8961, 9449, 694, 1979, 807]"
1613,The 51st State,"Elmo McElroy is a streetwise American master chemist who heads to England to sell his special new formula - a powerful, blue concoction guaranteed to take you to 'the 51st state.' McElroy's new product delivers a feeling 51 times more powerful than any thrill, any pleasure, any high in history. But his plans for a quick, profitable score go comically awry when he gets stuck in Liverpool with an unlikely escort and his ex-girlfriend and becomes entangled in a bizarre web of double-dealing and double-crosses.",Thriller Action Comedy Crime,chemical laxative skinheads,SamuelL.Jackson RobertCarlyle EmilyMortimer,RonnyYu,"[1613, 9434, 24226, 1250, 507, 19556, 244114, 7552, 9045, 3472, 37799, 65, 7347, 978, 105, 13950, 1931, 12400, 5176, 36557, 1402, 144340, 11322, 944, 278, 10844, 107315, 11831, 302156, 4108, 78149, 10592, 253626, 39269, 9737, 4995, 652, 204082, 222649, 11386, 10003, 242582, 5178, 10388, 115872, 1578, 37206, 49529, 202575, 59968]"
1619,The Way of the Gun,"Parker and Longbaugh are a pair of low-level petty criminals, living off the grid and funding their existence through unconventional and often illegal means. Wanting to move past petty crime, they vow to get the proverbial ""big score.",Action Crime Drama Thriller,gunslinger mexico hotel ransom mexicanstandoff kidnapping spermbank fromragstoriches surrogatemother money gunfight drifter gangster criminal desert millionaire neo-western,BeniciodelToro RyanPhillippe JulietteLewis,ChristopherMcQuarrie,"[1619, 604, 10935, 253412, 22907, 99861, 592, 24973, 1808, 23618, 2320, 72213, 39183, 5175, 616, 10147, 642, 78814, 177, 1894, 26306, 10743, 82682, 1792, 8293, 9702, 1880, 11618, 12096, 9387, 2749, 71552, 40805, 9654, 115, 9275, 43933, 8961, 26843, 40862, 8095, 61791, 3683, 4327, 80278, 13460, 205775, 53182, 13448, 9610]"
1620,Hitman,"The best-selling videogame, Hitman, roars to life with both barrels blazing in this hardcore action-thriller starring Timothy Olyphant. A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.",Action Crime Drama Thriller,assassin secretidentity intelligence sovietunion russia celibacy hitman secretsociety power powertakeover adversary government execution violence killer basedonvideogame secretformula,TimothyOlyphant DougrayScott OlgaKurylenko,XavierGens,"[1620, 10632, 73567, 10425, 8848, 978, 13475, 48231, 85, 657, 9045, 752, 9208, 11495, 241251, 242095, 48171, 11362, 6521, 335778, 1593, 27342, 68726, 9448, 10375, 278, 14582, 231, 10117, 816, 802, 8961, 10664, 10410, 45226, 2211, 708, 8982, 10655, 253626, 173, 35169, 9615, 10771, 58233, 9833, 9285, 225235, 691, 9311]"
1621,Trading Places,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,Comedy,christmastree fromragstoriches broker beggar dollar wager fishoutofwater millionaire commodities investor bigshot hoodlum wrongfularrest santahat,EddieMurphy DanAykroyd JamieLeeCurtis,JohnLandis,"[1621, 51540, 15092, 9327, 62764, 9603, 11386, 612, 497, 10215, 20352, 330, 978, 44639, 8914, 9718, 9619, 5559, 11199, 2959, 16161, 2292, 15074, 9487, 271969, 61752, 50839, 1495, 8007, 103620, 157547, 8838, 4421, 7518, 76025, 147441, 12289, 1646, 1598, 1125, 12, 19457, 173, 76649, 2054, 9767, 18869, 97630, 8358, 8053]"
